height(cm),weight(kg),gender,size
177.8,78.92507238,Male,Large
167.64000000000001,77.1107029,Male,XL-Large
180.34,68.0388555,Male,Medium
193.04,113.3980925,Male,3X-Large
175.26,79.37866475,Male,XL-Large
175.26,74.84274105,Male,XL-Large
175.26,92.98643585,Male,XX-Large
177.8,83.91458845000001,Male,XX-Large
172.72,86.1825503,Male,XX-Large
175.26,95.2543977,Male,XX-Large
177.8,101.60469088,Male,X-Large
172.72,83.91458845000001,Male,XL-Large
177.8,90.718474,Male,XX-Large
177.8,99.79032140000001,Male,X-Large
177.8,81.6466266,Male,XL-Large
177.8,84.82177319,Male,XX-Large
167.64000000000001,86.1825503,Male,XX-Large
170.18,83.91458845000001,Male,XX-Large
175.26,84.82177319,Male,XL-Large
177.8,99.79032140000001,Male,XX-Large
175.26,86.1825503,Male,XX-Large
172.72,77.1107029,Male,XL-Large
170.18,68.0388555,Male,XL-Large
175.26,81.6466266,Male,XL-Large
180.34,88.45051215000001,Male,XL-Large
180.34,109.76935354000001,Male,X-Large
185.42000000000002,97.52235955,Male,XX-Large
185.42000000000002,97.52235955,Male,XX-Large
187.96,97.52235955,Male,X-Large
175.26,101.15109851000001,Male,X-Large
167.64000000000001,72.57477920000001,Male,XX-Large
170.18,88.90410452,Male,XX-Large
182.88,95.70799007000001,Male,XL-Large
180.34,89.81128926000001,Male,XL-Large
177.8,77.1107029,Male,XL-Large
177.8,99.79032140000001,Male,X-Large
175.26,86.1825503,Male,XX-Large
180.34,92.98643585,Male,XX-Large
175.26,90.718474,Male,XX-Large
180.34,74.84274105,Male,XL-Large
167.64000000000001,72.57477920000001,Male,XL-Large
180.34,106.59420695,Male,XX-Large
177.8,81.6466266,Male,XL-Large
180.34,92.98643585,Male,XX-Large
172.72,83.91458845000001,Male,XX-Large
182.88,79.83225712000001,Male,XL-Large
172.72,83.91458845000001,Male,XL-Large
180.34,74.84274105,Male,XL-Large
172.72,76.20351816,Male,XX-Large
177.8,86.1825503,Male,XL-Large
175.26,79.37866475,Male,XL-Large
180.34,102.05828325,Male,XX-Large
167.64000000000001,72.12118683,Male,Large
177.8,79.37866475,Male,Large
182.88,90.718474,Male,XX-Large
187.96,83.91458845000001,Male,XL-Large
157.48,85.72895793,Male,XX-Large
180.34,82.55381134000001,Male,XX-Large
175.26,95.2543977,Male,XX-Large
177.8,79.37866475,Male,XL-Large
187.96,102.05828325,Male,XX-Large
180.34,84.82177319,Male,XL-Large
180.34,90.26488163,Male,XX-Large
175.26,81.6466266,Male,XL-Large
175.26,89.81128926000001,Male,XX-Large
193.04,115.66605435000001,Male,XX-Large
180.34,92.53284348000001,Male,XX-Large
182.88,104.32624510000001,Male,X-Large
165.1,89.81128926000001,Male,XX-Large
187.96,95.2543977,Male,XX-Large
175.26,79.37866475,Male,Large
180.34,108.8621688,Male,XX-Large
172.72,95.2543977,Male,XX-Large
170.18,83.91458845000001,Male,XX-Large
182.88,106.59420695,Male,XX-Large
160.02,77.1107029,Male,XX-Large
190.5,108.8621688,Male,X-Large
180.34,90.718474,Male,XL-Large
187.96,99.79032140000001,Male,X-Large
177.8,90.718474,Male,XX-Large
185.42000000000002,108.40857643000001,Male,X-Large
177.8,98.42954429000001,Male,XL-Large
198.12,108.8621688,Male,XX-Large
172.72,81.6466266,Male,XL-Large
187.96,89.35769689,Male,XX-Large
177.8,86.1825503,Male,XX-Large
172.72,80.28584949,Male,XL-Large
180.34,87.08973504000001,Male,XX-Large
172.72,88.45051215000001,Male,XX-Large
180.34,92.98643585,Male,XX-Large
187.96,90.718474,Male,XL-Large
180.34,90.26488163,Male,XL-Large
180.34,97.06876718000001,Male,XL-Large
175.26,95.2543977,Male,XX-Large
180.34,79.37866475,Male,XL-Large
177.8,100.24391377,Male,X-Large
177.8,81.6466266,Male,XX-Large
167.64000000000001,88.45051215000001,Male,XL-Large
175.26,79.37866475,Male,XL-Large
193.04,102.05828325,Male,XX-Large
172.72,79.37866475,Male,XL-Large
182.88,97.52235955,Male,XX-Large
180.34,85.27536556,Male,XL-Large
185.42000000000002,94.80080533,Male,XX-Large
175.26,79.37866475,Male,XL-Large
190.5,113.3980925,Male,X-Large
170.18,85.27536556,Male,XL-Large
170.18,73.48196394,Male,XL-Large
182.88,95.2543977,Male,XX-Large
187.96,85.72895793,Male,XL-Large
182.88,74.84274105,Male,XL-Large
172.72,76.20351816,Male,XL-Large
172.72,83.91458845000001,Male,XX-Large
172.72,86.1825503,Male,XX-Large
182.88,92.98643585,Male,XX-Large
172.72,90.718474,Male,XL-Large
185.42000000000002,102.05828325,Male,X-Large
177.8,86.1825503,Male,XX-Large
165.1,75.74992579,Male,XX-Large
177.8,90.718474,Male,XL-Large
172.72,95.2543977,Male,XX-Large
180.34,108.40857643000001,Male,X-Large
172.72,68.0388555,Male,Medium
177.8,86.1825503,Male,XL-Large
180.34,94.80080533,Male,XX-Large
177.8,74.84274105,Male,Medium
180.34,83.91458845000001,Male,XL-Large
175.26,87.08973504000001,Male,XX-Large
187.96,102.96546799000001,Male,XX-Large
187.96,92.98643585,Male,XL-Large
180.34,85.27536556,Male,XX-Large
177.8,88.90410452,Male,XL-Large
180.34,81.6466266,Male,XL-Large
180.34,100.24391377,Male,X-Large
175.26,81.6466266,Male,XX-Large
177.8,88.90410452,Male,XX-Large
167.64000000000001,95.2543977,Male,XX-Large
182.88,100.69750614,Male,XX-Large
177.8,80.28584949,Male,XL-Large
180.34,85.27536556,Male,XL-Large
182.88,94.80080533,Male,XL-Large
180.34,79.37866475,Male,XL-Large
185.42000000000002,88.45051215000001,Male,XL-Large
177.8,79.37866475,Male,XX-Large
172.72,81.6466266,Male,XX-Large
187.96,88.45051215000001,Male,XX-Large
180.34,0.0,Male,XL-Large
177.8,87.99691978,Male,XX-Large
180.34,99.79032140000001,Male,XX-Large
238.76,87.08973504000001,Male,XL-Large
177.8,79.83225712000001,Male,XL-Large
187.96,92.07925111,Male,XX-Large
175.26,72.57477920000001,Male,XL-Large
180.34,101.60469088,Male,X-Large
177.8,97.52235955,Male,XX-Large
165.1,74.84274105,Male,XL-Large
175.26,86.1825503,Male,XX-Large
177.8,79.37866475,Male,XL-Large
175.26,85.72895793,Male,XX-Large
182.88,79.37866475,Male,XL-Large
182.88,95.2543977,Male,X-Large
172.72,82.55381134000001,Male,XL-Large
172.72,77.1107029,Male,XL-Large
177.8,83.91458845000001,Male,XL-Large
167.64000000000001,58.9670081,Male,Small
177.8,108.8621688,Male,XX-Large
182.88,88.45051215000001,Male,XX-Large
185.42000000000002,90.718474,Male,XL-Large
172.72,86.1825503,Male,XX-Large
180.34,83.91458845000001,Male,XL-Large
182.88,99.33672903,Male,XX-Large
190.5,86.1825503,Male,Large
162.56,76.20351816,Male,XX-Large
167.64000000000001,84.36818082,Male,XX-Large
187.96,96.61517481,Male,XX-Large
185.42000000000002,80.73944186,Male,XL-Large
177.8,75.29633342000001,Male,XL-Large
172.72,106.14061458,Male,X-Large
177.8,92.98643585,Male,X-Large
180.34,83.46099608,Male,XL-Large
177.8,81.6466266,Male,XL-Large
172.72,82.10021897,Male,XL-Large
154.94,65.31730128000001,Male,XL-Large
175.26,70.30681735,Male,Medium
177.8,79.37866475,Male,XL-Large
170.18,74.84274105,Male,XL-Large
180.34,104.32624510000001,Male,XX-Large
177.8,72.57477920000001,Male,XL-Large
172.72,72.57477920000001,Male,XX-Large
172.72,97.52235955,Male,3X-Large
170.18,87.99691978,Male,XL-Large
167.64000000000001,90.718474,Male,XX-Large
165.1,81.6466266,Male,XX-Large
182.88,86.1825503,Male,Medium
170.18,73.02837157,Male,XL-Large
172.72,84.82177319,Male,XX-Large
177.8,79.37866475,Male,Large
170.18,83.91458845000001,Male,XX-Large
185.42000000000002,104.32624510000001,Male,XX-Large
170.18,77.1107029,Male,XX-Large
185.42000000000002,72.57477920000001,Male,Large
175.26,65.31730128000001,Male,Medium
170.18,81.6466266,Male,XL-Large
177.8,98.88313666,Male,XX-Large
177.8,79.37866475,Male,XX-Large
177.8,106.59420695,Male,X-Large
175.26,88.45051215000001,Male,XX-Large
190.5,104.32624510000001,Male,XX-Large
175.26,86.1825503,Male,XL-Large
175.26,69.85322498000001,Male,Small
175.26,92.98643585,Male,XL-Large
172.72,102.05828325,Male,XX-Large
177.8,83.91458845000001,Male,XL-Large
165.1,73.02837157,Male,Large
167.64000000000001,63.502931800000006,Male,Medium
180.34,83.46099608,Male,XL-Large
180.34,95.2543977,Male,XL-Large
175.26,88.45051215000001,Male,XL-Large
170.18,70.30681735,Male,Medium
172.72,77.1107029,Male,XL-Large
182.88,104.32624510000001,Male,X-Large
170.18,72.57477920000001,Male,XL-Large
180.34,86.1825503,Male,XL-Large
175.26,81.6466266,Male,XX-Large
167.64000000000001,69.85322498000001,Male,Large
175.26,80.73944186,Male,XL-Large
177.8,75.29633342000001,Male,XL-Large
180.34,77.1107029,Male,Large
172.72,95.2543977,Male,X-Large
182.88,83.91458845000001,Male,XX-Large
167.64000000000001,59.420600470000004,Male,Small
175.26,99.79032140000001,Male,X-Large
200.66,92.98643585,Male,XL-Large
172.72,102.05828325,Male,XX-Large
190.5,102.96546799000001,Male,XX-Large
187.96,77.1107029,Male,Medium
185.42000000000002,106.59420695,Male,XX-Large
185.42000000000002,83.91458845000001,Male,XL-Large
175.26,81.6466266,Male,XL-Large
195.58,106.59420695,Male,XX-Large
167.64000000000001,82.10021897,Male,XL-Large
180.34,100.24391377,Male,XX-Large
170.18,77.1107029,Male,XL-Large
162.56,76.20351816,Male,XL-Large
162.56,97.06876718000001,Male,X-Large
170.18,88.45051215000001,Male,XX-Large
175.26,83.91458845000001,Male,XL-Large
172.72,86.1825503,Male,XX-Large
175.26,81.6466266,Male,XL-Large
177.8,106.59420695,Male,X-Large
182.88,86.1825503,Male,Large
177.8,65.77089365,Male,Medium
187.96,129.27382545,Male,3X-Large
180.34,97.52235955,Male,XX-Large
193.04,81.6466266,Male,Large
182.88,83.91458845000001,Male,XL-Large
195.58,120.20197805000001,Male,XX-Large
182.88,97.52235955,Male,X-Large
187.96,102.05828325,Male,X-Large
175.26,68.0388555,Male,Medium
180.34,94.34721296000001,Male,XX-Large
172.72,70.30681735,Male,Medium
180.34,65.77089365,Male,Small
185.42000000000002,86.63614267,Male,XL-Large
175.26,74.84274105,Male,Medium
182.88,92.07925111,Male,XX-Large
177.8,72.57477920000001,Male,Medium
182.88,104.32624510000001,Male,Large
180.34,113.3980925,Male,X-Large
185.42000000000002,83.91458845000001,Male,XL-Large
170.18,61.23496995,Male,Medium
180.34,108.8621688,Male,X-Large
177.8,77.56429527,Male,XL-Large
182.88,117.9340162,Male,3X-Large
172.72,54.4310844,Male,Small
177.8,88.45051215000001,Male,XX-Large
180.34,81.6466266,Male,XL-Large
182.88,106.59420695,Male,XX-Large
182.88,88.45051215000001,Male,XX-Large
187.96,83.91458845000001,Male,XL-Large
182.88,83.00740371,Male,XL-Large
172.72,68.0388555,Male,Medium
175.26,79.37866475,Male,XX-Large
185.42000000000002,74.84274105,Male,Large
182.88,95.2543977,Male,XX-Large
185.42000000000002,97.52235955,Male,XX-Large
187.96,106.59420695,Male,XX-Large
170.18,65.77089365,Male,Large
190.5,99.79032140000001,Male,XX-Large
177.8,79.37866475,Male,XL-Large
187.96,92.98643585,Male,XL-Large
187.96,77.1107029,Male,Medium
177.8,92.98643585,Male,XX-Large
175.26,102.05828325,Male,X-Large
177.8,75.74992579,Male,Large
193.04,120.20197805000001,Male,X-Large
187.96,92.98643585,Male,XL-Large
185.42000000000002,100.69750614,Male,XX-Large
167.64000000000001,75.29633342000001,Male,XL-Large
170.18,83.91458845000001,Male,XL-Large
170.18,86.1825503,Male,XX-Large
175.26,112.03731539,Male,X-Large
170.18,81.6466266,Male,XL-Large
170.18,79.37866475,Male,Large
182.88,92.98643585,Male,XX-Large
190.5,99.79032140000001,Male,XX-Large
177.8,99.79032140000001,Male,X-Large
182.88,100.69750614,Male,XX-Large
170.18,86.1825503,Male,XL-Large
182.88,77.1107029,Male,Medium
187.96,95.2543977,Male,Large
177.8,72.57477920000001,Male,Small
187.96,108.8621688,Male,X-Large
187.96,111.58372302000001,Male,X-Large
172.72,96.16158244,Male,XX-Large
182.88,84.82177319,Male,XL-Large
180.34,96.61517481,Male,XX-Large
172.72,65.77089365,Male,Medium
187.96,102.05828325,Male,Large
180.34,89.81128926000001,Male,XX-Large
170.18,68.0388555,Male,Medium
170.18,80.73944186,Male,XL-Large
180.34,74.84274105,Male,Medium
172.72,88.45051215000001,Male,XX-Large
167.64000000000001,78.01788764,Male,XL-Large
177.8,68.0388555,Male,Medium
193.04,81.6466266,Male,Large
190.5,115.66605435000001,Male,X-Large
182.88,95.2543977,Male,X-Large
195.58,132.90256441,Male,XX-Large
187.96,99.79032140000001,Male,XX-Large
175.26,81.6466266,Male,XL-Large
172.72,65.77089365,Male,Medium
190.5,95.2543977,Male,XX-Large
182.88,99.79032140000001,Male,XL-Large
170.18,55.33826914,Male,Small
167.64000000000001,63.502931800000006,Male,Small
175.26,76.20351816,Male,XL-Large
185.42000000000002,99.79032140000001,Male,XX-Large
160.02,39.916128560000004,Male,XX-Small
180.34,90.718474,Male,XX-Large
185.42000000000002,125.19149412,Male,X-Large
187.96,81.6466266,Male,Medium
177.8,74.84274105,Male,Large
167.64000000000001,88.45051215000001,Male,XX-Large
185.42000000000002,81.6466266,Male,Large
185.42000000000002,81.6466266,Male,XL-Large
177.8,86.1825503,Male,XL-Large
182.88,70.30681735,Male,Medium
175.26,106.59420695,Male,XL-Large
185.42000000000002,79.37866475,Male,Large
172.72,62.59574706,Male,Medium
182.88,95.2543977,Male,XX-Large
180.34,81.6466266,Male,Large
182.88,68.0388555,Male,Medium
180.34,81.6466266,Male,Medium
175.26,72.57477920000001,Male,Medium
185.42000000000002,86.1825503,Male,XL-Large
187.96,97.52235955,Male,XX-Large
180.34,83.91458845000001,Male,XL-Large
182.88,83.91458845000001,Male,XL-Large
172.72,82.55381134000001,Male,XL-Large
165.1,70.76040972,Male,Large
182.88,70.30681735,Male,Medium
180.34,70.30681735,Male,Large
172.72,88.45051215000001,Male,XX-Large
170.18,56.69904625,Male,Medium
175.26,88.45051215000001,Male,XX-Large
177.8,90.718474,Male,XX-Large
162.56,81.6466266,Male,XX-Large
180.34,81.6466266,Male,XX-Large
185.42000000000002,111.13013065000001,Male,X-Large
175.26,58.05982336,Male,Small
172.72,95.2543977,Male,XL-Large
180.34,86.1825503,Male,XL-Large
167.64000000000001,57.60623099,Male,Medium
185.42000000000002,96.61517481,Male,XL-Large
172.72,92.98643585,Male,XX-Large
182.88,89.81128926000001,Male,XL-Large
165.1,83.91458845000001,Male,XX-Large
187.96,83.91458845000001,Male,XL-Large
177.8,63.95652417,Male,Small
185.42000000000002,88.45051215000001,Male,XX-Large
180.34,61.23496995,Male,Small
175.26,92.07925111,Male,XX-Large
170.18,71.21400209000001,Male,Large
175.26,74.84274105,Male,XL-Large
175.26,79.37866475,Male,XL-Large
180.34,108.8621688,Male,3X-Large
172.72,87.08973504000001,Male,XX-Large
172.72,70.30681735,Male,Large
175.26,95.2543977,Male,XL-Large
177.8,68.0388555,Male,Medium
182.88,117.9340162,Male,3X-Large
170.18,70.30681735,Male,XL-Large
177.8,82.10021897,Male,XL-Large
177.8,81.6466266,Male,Medium
177.8,99.79032140000001,Male,XX-Large
177.8,81.6466266,Male,Large
187.96,101.60469088,Male,XX-Large
172.72,79.37866475,Male,XL-Large
193.04,99.79032140000001,Male,XX-Large
182.88,86.1825503,Male,XL-Large
187.96,77.1107029,Male,Medium
167.64000000000001,61.23496995,Male,Small
177.8,81.6466266,Male,XL-Large
175.26,65.77089365,Male,Medium
182.88,88.45051215000001,Male,XL-Large
177.8,79.83225712000001,Male,XL-Large
167.64000000000001,77.1107029,Male,XL-Large
180.34,109.31576117,Male,X-Large
172.72,70.30681735,Male,Medium
177.8,81.6466266,Male,XL-Large
187.96,89.35769689,Male,XL-Large
182.88,86.63614267,Male,XX-Large
170.18,111.13013065000001,Male,XX-Large
180.34,96.61517481,Male,XX-Large
175.26,77.1107029,Male,Large
177.8,104.32624510000001,Male,X-Large
167.64000000000001,57.60623099,Male,Medium
172.72,86.1825503,Male,XX-Large
170.18,85.27536556,Male,XX-Large
172.72,90.718474,Male,XX-Large
172.72,99.79032140000001,Male,XX-Large
180.34,88.45051215000001,Male,XL-Large
187.96,106.59420695,Male,XX-Large
182.88,83.91458845000001,Male,XL-Large
177.8,79.37866475,Male,XL-Large
187.96,78.01788764,Male,Medium
180.34,108.8621688,Male,XX-Large
177.8,83.91458845000001,Male,XL-Large
182.88,86.1825503,Male,XX-Large
167.64000000000001,76.20351816,Male,XL-Large
172.72,88.45051215000001,Male,XL-Large
172.72,84.82177319,Male,Large
180.34,79.37866475,Male,XL-Large
177.8,88.45051215000001,Male,XX-Large
170.18,63.502931800000006,Male,Medium
170.18,83.91458845000001,Male,XL-Large
167.64000000000001,68.0388555,Male,Large
170.18,77.1107029,Male,XL-Large
177.8,86.1825503,Male,XL-Large
182.88,83.91458845000001,Male,XL-Large
187.96,82.55381134000001,Male,XL-Large
170.18,92.98643585,Male,X-Large
182.88,102.05828325,Male,XX-Large
185.42000000000002,108.8621688,Male,X-Large
180.34,77.1107029,Male,XL-Large
172.72,101.15109851000001,Male,XX-Large
177.8,65.77089365,Male,Medium
185.42000000000002,100.69750614,Male,XX-Large
185.42000000000002,106.59420695,Male,3X-Large
175.26,74.84274105,Male,Large
177.8,83.91458845000001,Male,XL-Large
167.64000000000001,72.57477920000001,Male,Medium
177.8,81.6466266,Male,Medium
182.88,83.91458845000001,Male,Large
167.64000000000001,68.0388555,Male,Medium
185.42000000000002,102.05828325,Male,XX-Large
187.96,108.8621688,Male,X-Large
182.88,104.32624510000001,Male,XX-Large
182.88,88.45051215000001,Male,XL-Large
175.26,70.30681735,Male,Large
172.72,77.1107029,Male,XX-Large
180.34,92.98643585,Male,XL-Large
182.88,102.05828325,Male,3X-Large
185.42000000000002,104.32624510000001,Male,X-Large
167.64000000000001,76.20351816,Male,XL-Large
177.8,86.1825503,Male,XX-Large
170.18,80.28584949,Male,XX-Large
180.34,99.79032140000001,Male,XX-Large
175.26,89.81128926000001,Male,XX-Large
193.04,102.05828325,Male,XX-Large
170.18,68.0388555,Male,Large
193.04,122.4699399,Male,3X-Large
175.26,74.84274105,Male,XL-Large
170.18,85.72895793,Male,XX-Large
175.26,77.1107029,Male,Medium
182.88,92.98643585,Male,Large
172.72,68.0388555,Male,Medium
170.18,78.92507238,Male,XL-Large
180.34,86.63614267,Male,XL-Large
187.96,98.88313666,Male,XX-Large
185.42000000000002,97.52235955,Male,XX-Large
172.72,70.30681735,Male,Large
177.8,83.46099608,Male,XL-Large
172.72,99.79032140000001,Male,XX-Large
187.96,97.52235955,Male,XX-Large
175.26,86.1825503,Male,XL-Large
190.5,83.91458845000001,Male,XL-Large
195.58,113.3980925,Male,XX-Large
170.18,77.1107029,Male,XX-Large
180.34,86.1825503,Male,XX-Large
172.72,88.45051215000001,Male,XX-Large
180.34,117.9340162,Male,X-Large
175.26,99.79032140000001,Male,X-Large
177.8,120.20197805000001,Male,XX-Large
167.64000000000001,70.30681735,Male,XL-Large
182.88,104.32624510000001,Male,X-Large
172.72,68.0388555,Male,Medium
185.42000000000002,90.718474,Male,XX-Large
175.26,86.1825503,Male,XX-Large
182.88,103.41906036,Male,X-Large
182.88,81.6466266,Male,XL-Large
180.34,99.79032140000001,Male,X-Large
167.64000000000001,77.1107029,Male,XX-Large
175.26,97.52235955,Male,X-Large
167.64000000000001,90.718474,Male,XX-Large
182.88,97.52235955,Male,XX-Large
175.26,88.45051215000001,Male,XL-Large
177.8,90.718474,Male,XX-Large
172.72,88.45051215000001,Male,XX-Large
180.34,95.2543977,Male,XX-Large
185.42000000000002,122.4699399,Male,3X-Large
175.26,77.1107029,Male,XL-Large
182.88,95.2543977,Male,XX-Large
187.96,112.49090776,Male,X-Large
187.96,104.32624510000001,Male,X-Large
167.64000000000001,97.52235955,Male,X-Large
177.8,85.72895793,Male,XX-Large
182.88,102.05828325,Male,XX-Large
172.72,97.52235955,Male,X-Large
190.5,113.3980925,Male,XX-Large
182.88,88.45051215000001,Male,XL-Large
177.8,79.37866475,Male,XL-Large
182.88,82.10021897,Male,XX-Large
167.64000000000001,87.99691978,Male,XX-Large
175.26,97.52235955,Male,X-Large
175.26,87.54332741,Male,XX-Large
170.18,77.1107029,Male,XL-Large
172.72,88.90410452,Male,XX-Large
177.8,97.06876718000001,Male,XX-Large
180.34,99.79032140000001,Male,XX-Large
177.8,86.1825503,Male,XX-Large
182.88,77.1107029,Male,Large
177.8,68.0388555,Male,XL-Large
177.8,99.79032140000001,Male,XX-Large
177.8,99.79032140000001,Male,XX-Large
162.56,70.76040972,Male,XL-Large
187.96,112.03731539,Male,X-Large
177.8,72.57477920000001,Male,Medium
205.74,75.74992579,Male,XL-Large
180.34,99.79032140000001,Male,X-Large
180.34,106.59420695,Male,X-Large
175.26,102.05828325,Male,XX-Large
167.64000000000001,68.0388555,Male,Medium
172.72,90.718474,Male,XX-Large
175.26,99.79032140000001,Male,XX-Large
172.72,65.77089365,Male,Medium
185.42000000000002,70.30681735,Male,Medium
187.96,99.79032140000001,Male,XX-Large
167.64000000000001,97.52235955,Male,X-Large
175.26,75.29633342000001,Male,XL-Large
172.72,83.91458845000001,Male,XX-Large
182.88,74.84274105,Male,Large
182.88,92.53284348000001,Male,XX-Large
180.34,99.79032140000001,Male,XX-Large
